"Time (s)";"Magnetic Field x (µT)";"Magnetic Field y (µT)";"Magnetic Field z (µT)";"Absolute field (µT)"
3,146682109E2;1,464375019E1;-2,124375153E1;2,268750000E1;3,435780923E1
3,146882151E2;1,475625038E1;-2,111250114E1;2,291250038E1;3,447415414E1
3,147082117E2;1,451250076E1;-2,141250038E1;2,304375076E1;3,464278136E1
3,147282160E2;1,464375019E1;-2,135625076E1;2,268750000E1;3,442748208E1
3,147482127E2;1,445625019E1;-2,141250038E1;2,274375153E1;3,442029308E1
3,147682093E2;1,428750038E1;-2,154375076E1;2,291250038E1;3,454342973E1
3,147882136E2;1,404375076E1;-2,160000038E1;2,298750114E1;3,452842540E1
3,148082102E2;1,404375076E1;-2,154375076E1;2,304375076E1;3,453077731E1
3,148282068E2;1,415625095E1;-2,160000038E1;2,298750114E1;3,457433537E1
3,148482111E2;1,415625095E1;-2,178750038E1;2,280000114E1;3,456782704E1
3,148682077E2;1,440000057E1;-2,154375076E1;2,268750000E1;3,444148472E1
3,148882120E2;1,445625019E1;-2,165625000E1;2,285625076E1;3,464656596E1
3,149082162E2;1,464375019E1;-2,165625000E1;2,280000114E1;3,468822042E1
3,149282129E2;1,475625038E1;-2,184375000E1;2,274375153E1;3,481629752E1
3,149482171E2;1,505625057E1;-2,178750038E1;2,274375153E1;3,490936963E1
3,149682138E2;1,524375057E1;-2,178750038E1;2,285625076E1;3,506387462E1
3,149882104E2;1,518750095E1;-2,190000153E1;2,285625076E1;3,510952080E1
3,150082147E2;1,500000095E1;-2,178750038E1;2,274375153E1;3,488514634E1
3,150282113E2;1,470000076E1;-2,171250153E1;2,255625153E1;3,458767451E1
3,150482080E2;1,451250076E1;-2,178750038E1;2,250000000E1;3,451894916E1
3,150682122E2;1,445625019E1;-2,184375000E1;2,231250000E1;3,440901393E1
3,150882089E2;1,470000076E1;-2,190000153E1;2,244375038E1;3,463267273E1
3,151082132E2;1,458750057E1;-2,171250153E1;2,244375038E1;3,446664803E1
3,151282175E2;1,458750057E1;-2,190000153E1;2,208750153E1;3,435495544E1
3,151482141E2;1,481250095E1;-2,184375000E1;2,208750153E1;3,441536462E1
3,151682184E2;1,500000095E1;-2,201250076E1;2,201250076E1;3,455575796E1
3,151882150E2;1,511250019E1;-2,195625114E1;2,225625038E1;3,472470745E1
3,152082116E2;1,518750095E1;-2,195625114E1;2,201250076E1;3,460184012E1
3,152282159E2;1,541250038E1;-2,178750038E1;2,208750153E1;3,464243156E1
3,152482126E2;1,524375057E1;-2,165625000E1;2,208750153E1;3,448511011E1
3,152682092E2;1,530000019E1;-2,160000038E1;2,195625114E1;3,439079799E1
3,152882135E2;1,518750095E1;-2,135625076E1;2,195625114E1;3,418810606E1
3,153082101E2;1,505625057E1;-2,130000114E1;2,195625114E1;3,409483384E1
3,153282067E2;1,494375038E1;-2,130000114E1;2,231250000E1;3,427613427E1
3,153482110E2;1,530000019E1;-2,135625076E1;2,244375038E1;3,455287808E1
3,153682076E2;1,524375057E1;-2,130000114E1;2,250000000E1;3,452987084E1
3,153882042E2;1,505625057E1;-2,111250114E1;2,238750076E1;3,425826289E1
3,154082085E2;1,505625057E1;-2,105625153E1;2,225625038E1;3,413791280E1
3,154282051E2;1,518750095E1;-2,111250114E1;2,244375038E1;3,435287209E1
3,154482093E2;1,524375057E1;-2,130000114E1;2,250000000E1;3,452987084E1
3,154682136E2;1,518750095E1;-2,135625076E1;2,268750000E1;3,466226029E1
3,154882102E2;1,541250038E1;-2,118750000E1;2,244375038E1;3,449894571E1
3,155082145E2;1,535625076E1;-2,130000114E1;2,208750153E1;3,431271207E1
3,155282111E2;1,541250038E1;-2,130000114E1;2,238750076E1;3,453165804E1
3,155482078E2;1,548750019E1;-2,135625076E1;2,274375153E1;3,483145622E1
3,155682120E2;1,548750019E1;-2,141250038E1;2,285625076E1;3,493946241E1
3,155882087E2;1,554375076E1;-2,111250114E1;2,285625076E1;3,478151939E1
3,156082129E2;1,571250057E1;-2,081250000E1;2,274375153E1;3,460232744E1
3,156282172E2;1,590000057E1;-2,075625038E1;2,255625153E1;3,453138328E1
3,156482138E2;1,571250057E1;-2,081250000E1;2,255625153E1;3,447937519E1
3,156682181E2;1,548750019E1;-2,088750076E1;2,268750000E1;3,450902790E1
3,156882147E2;1,541250038E1;-2,105625153E1;2,255625153E1;3,449196108E1
3,157082113E2;1,524375057E1;-2,118750000E1;2,244375038E1;3,442388733E1
3,157282156E2;1,518750095E1;-2,111250114E1;2,220000076E1;3,419412119E1
3,157482122E2;1,511250019E1;-2,148750114E1;2,201250076E1;3,427317548E1
3,157682291E2;1,475625038E1;-2,171250153E1;2,220000076E1;3,438051311E1
3,157882333E2;1,481250095E1;-2,171250153E1;2,231250000E1;3,447739206E1
3,158082300E2;1,475625038E1;-2,171250153E1;2,225625038E1;3,441686111E1
3,158282266E2;1,488750076E1;-2,171250153E1;2,231250000E1;3,450968064E1
3,158482107E2;1,500000095E1;-2,165625000E1;2,208750153E1;3,437805865E1
3,158682073E2;1,494375038E1;-2,148750114E1;2,208750153E1;3,424742479E1
3,158882116E2;1,494375038E1;-2,148750114E1;2,220000076E1;3,432008763E1
3,159082159E2;1,500000095E1;-2,130000114E1;2,225625038E1;3,426413224E1
3,159282125E2;1,511250019E1;-2,135625076E1;2,250000000E1;3,450691393E1
3,159482168E2;1,500000095E1;-2,135625076E1;2,208750153E1;3,418986983E1
3,159681380E2;1,494375038E1;-2,130000114E1;2,231250000E1;3,427613427E1
3,159881346E2;1,488750076E1;-2,111250114E1;2,231250000E1;3,413536348E1
3,160081389E2;1,470000076E1;-2,105625153E1;2,268750000E1;3,426628674E1
3,160281355E2;1,475625038E1;-2,105625153E1;2,255625153E1;3,420375910E1
3,160482076E2;1,488750076E1;-2,124375153E1;2,268750000E1;3,446240436E1
3,160682119E2;1,464375019E1;-2,124375153E1;2,280000114E1;3,443220078E1
3,160882085E2;1,464375019E1;-2,130000114E1;2,280000114E1;3,446693373E1
3,161082128E2;1,428750038E1;-2,154375076E1;2,321250153E1;3,474314452E1
3,161282170E2;1,445625019E1;-2,154375076E1;2,291250038E1;3,461356729E1
3,161482137E2;1,451250076E1;-2,154375076E1;2,280000114E1;3,456278240E1
3,161682332E2;1,451250076E1;-2,160000038E1;2,280000114E1;3,459787200E1
3,161882298E2;1,470000076E1;-2,160000038E1;2,304375076E1;3,483768776E1
3,162082264E2;1,464375019E1;-2,160000038E1;2,304375076E1;3,481398979E1
3,162282307E2;1,464375019E1;-2,178750038E1;2,291250038E1;3,484418554E1
3,162482121E2;1,470000076E1;-2,165625000E1;2,285625076E1;3,474897675E1
3,162682087E2;1,500000095E1;-2,135625076E1;2,255625153E1;3,449454969E1
3,162882130E2;1,500000095E1;-2,135625076E1;2,285625076E1;3,469146400E1
3,163082096E2;1,511250019E1;-2,141250038E1;2,285625076E1;3,477486209E1
3,163282063E2;1,511250019E1;-2,141250038E1;2,280000114E1;3,473791713E1
3,163482105E2;1,500000095E1;-2,135625076E1;2,255625153E1;3,449454969E1
3,163682072E2;1,500000095E1;-2,124375153E1;2,255625153E1;3,442501257E1
3,163882114E2;1,524375057E1;-2,111250114E1;2,255625153E1;3,445132971E1
3,164082157E2;1,535625076E1;-2,130000114E1;2,231250000E1;3,445797647E1
3,164282123E2;1,518750095E1;-2,165625000E1;2,231250000E1;3,460492747E1
3,164482166E2;1,524375057E1;-2,171250153E1;2,208750153E1;3,452046317E1
3,164682132E2;1,524375057E1;-2,160000038E1;2,220000076E1;3,452205066E1
3,164882099E2;1,524375057E1;-2,141250038E1;2,201250076E1;3,428435932E1
3,165082142E2;1,524375057E1;-2,130000114E1;2,208750153E1;3,426251164E1
3,165282108E2;1,524375057E1;-2,135625076E1;2,201250076E1;3,424925646E1
3,165482075E2;1,494375038E1;-2,111250114E1;2,220000076E1;3,408655767E1
3,165682117E2;1,488750076E1;-2,094375038E1;2,225625038E1;3,399439719E1
3,165882083E2;1,488750076E1;-2,070000076E1;2,250000000E1;3,400555411E1
3,166082126E2;1,470000076E1;-2,075625038E1;2,274375153E1;3,412023133E1
3,166282169E2;1,470000076E1;-2,100000000E1;2,250000000E1;3,410777070E1
3,166482135E2;1,488750076E1;-2,094375038E1;2,231250000E1;3,403125057E1
3,166682178E2;1,488750076E1;-2,130000114E1;2,231250000E1;3,425164790E1
3,166882144E2;1,500000095E1;-2,124375153E1;2,231250000E1;3,426579437E1
3,167082110E2;1,530000019E1;-2,135625076E1;2,231250000E1;3,446776913E1
3,167282153E2;1,524375057E1;-2,141250038E1;2,231250000E1;3,447774297E1
3,167482119E2;1,541250038E1;-2,141250038E1;2,225625038E1;3,451638773E1
3,167682085E2;1,541250038E1;-2,118750000E1;2,190000153E1;3,414769965E1
3,167882128E2;1,548750019E1;-2,100000000E1;2,214375114E1;3,422292181E1
3,168082094E2;1,535625076E1;-2,111250114E1;2,214375114E1;3,423299369E1
3,168282060E2;1,541250038E1;-2,111250114E1;2,214375114E1;3,425826305E1
3,168482103E2;1,541250038E1;-2,111250114E1;2,225625038E1;3,433108728E1
3,168682069E2;1,541250038E1;-2,118750000E1;2,238750076E1;3,446237825E1
3,168882112E2;1,548750019E1;-2,124375153E1;2,250000000E1;3,460360734E1
3,169082154E2;1,541250038E1;-2,118750000E1;2,255625153E1;3,457224041E1
3,169282121E2;1,541250038E1;-2,118750000E1;2,255625153E1;3,457224041E1
3,169482163E2;1,518750095E1;-2,171250153E1;2,274375153E1;3,491949515E1
3,169682130E2;1,524375057E1;-2,171250153E1;2,291250038E1;3,505406293E1
3,169882096E2;1,518750095E1;-2,141250038E1;2,285625076E1;3,480752155E1
3,170082139E2;1,518750095E1;-2,160000038E1;2,285625076E1;3,492317856E1
3,170282105E2;1,494375038E1;-2,165625000E1;2,274375153E1;3,477911835E1
3,170482072E2;1,500000095E1;-2,171250153E1;2,250000000E1;3,467971671E1
3,170682114E2;1,518750095E1;-2,171250153E1;2,238750076E1;3,468851536E1
3,170882081E2;1,524375057E1;-2,178750038E1;2,261250114E1;3,490547683E1
3,171082123E2;1,524375057E1;-2,148750114E1;2,250000000E1;3,464584588E1
3,171282166E2;1,524375057E1;-2,148750114E1;2,231250000E1;3,452437245E1
3,171482132E2;1,530000019E1;-2,160000038E1;2,231250000E1;3,461932522E1
3,171682099E2;1,500000095E1;-2,135625076E1;2,250000000E1;3,445779266E1
3,171882065E2;1,518750095E1;-2,124375153E1;2,214375114E1;3,423890884E1
3,172082032E2;1,518750095E1;-2,124375153E1;2,238750076E1;3,439705445E1
3,172282074E2;1,500000095E1;-2,124375153E1;2,238750076E1;3,431467904E1
3,172482117E2;1,481250095E1;-2,148750114E1;2,231250000E1;3,433614053E1
3,172682083E2;1,488750076E1;-2,130000114E1;2,220000076E1;3,417846927E1
3,172882126E2;1,488750076E1;-2,135625076E1;2,225625038E1;3,425007747E1
3,173082092E2;1,470000076E1;-2,165625000E1;2,231250000E1;3,439376168E1
3,173282059E2;1,481250095E1;-2,184375000E1;2,220000076E1;3,448767363E1
3,173482101E2;1,470000076E1;-2,184375000E1;2,231250000E1;3,451212965E1
3,173682068E2;1,451250076E1;-2,154375076E1;2,225625038E1;3,420652798E1
3,173882110E2;1,451250076E1;-2,135625076E1;2,225625038E1;3,408874897E1
3,174082153E2;1,464375019E1;-2,124375153E1;2,238750076E1;3,416045358E1
3,174282119E2;1,488750076E1;-2,124375153E1;2,244375038E1;3,430242833E1
3,174482162E2;1,475625038E1;-2,100000000E1;2,244375038E1;3,409499753E1
3,174682128E2;1,488750076E1;-2,094375038E1;2,238750076E1;3,408047167E1
3,174882094E2;1,500000095E1;-2,064375114E1;2,225625038E1;3,386008226E1
3,175082137E2;1,524375057E1;-2,064375114E1;2,220000076E1;3,393193815E1
3,175282103E2;1,535625076E1;-2,075625038E1;2,214375114E1;3,401443932E1
3,175482070E2;1,524375057E1;-2,100000000E1;2,214375114E1;3,411330600E1
3,175682112E2;1,530000019E1;-2,081250000E1;2,220000076E1;3,406009683E1
3,175882079E2;1,518750095E1;-2,100000000E1;2,250000000E1;3,432069616E1
3,176082121E2;1,500000095E1;-2,111250114E1;2,250000000E1;3,430725482E1
3,176282164E2;1,500000095E1;-2,088750076E1;2,268750000E1;3,429300764E1
3,176482131E2;1,500000095E1;-2,100000000E1;2,274375153E1;3,439881193E1
3,176682173E2;1,475625038E1;-2,105625153E1;2,298750114E1;3,448967762E1
3,176882140E2;1,475625038E1;-2,105625153E1;2,280000114E1;3,436499245E1
3,177082106E2;1,494375038E1;-2,094375038E1;2,274375153E1;3,433998528E1
3,177282149E2;1,475625038E1;-2,100000000E1;2,255625153E1;3,416915873E1
3,177482115E2;1,481250095E1;-2,064375114E1;2,208750153E1;3,366648733E1
3,177682082E2;1,488750076E1;-2,081250000E1;2,190000153E1;3,368097240E1
3,177882125E2;1,470000076E1;-2,094375038E1;2,184375000E1;3,364342605E1
3,178082091E2;1,464375019E1;-2,094375038E1;2,160000038E1;3,346102384E1
3,178282133E2;1,458750057E1;-2,088750076E1;2,135625076E1;3,324413193E1
3,178482176E2;1,445625019E1;-2,100000000E1;2,148750114E1;3,334210364E1
3,178682143E2;1,434375095E1;-2,111250114E1;2,148750114E1;3,336455607E1
3,178882186E2;1,445625019E1;-2,100000000E1;2,160000038E1;3,341471511E1
3,179082152E2;1,451250076E1;-2,118750000E1;2,178750038E1;3,367815327E1
3,179282118E2;1,458750057E1;-2,088750076E1;2,190000153E1;3,359602548E1
3,179481370E2;1,470000076E1;-2,088750076E1;2,195625114E1;3,368166675E1
3,179681336E2;1,451250076E1;-2,111250114E1;2,201250076E1;3,377721973E1
3,179881302E2;1,451250076E1;-2,118750000E1;2,220000076E1;3,394647063E1
3,180081345E2;1,451250076E1;-2,118750000E1;2,244375038E1;3,410637427E1
3,180282103E2;1,475625038E1;-2,118750000E1;2,250000000E1;3,424773104E1
3,180482069E2;1,481250095E1;-2,130000114E1;2,238750076E1;3,426806711E1
3,180682112E2;1,475625038E1;-2,135625076E1;2,225625038E1;3,419323110E1
3,180882078E2;1,494375038E1;-2,160000038E1;2,238750076E1;3,451196723E1
3,181082121E2;1,481250095E1;-2,178750038E1;2,238750076E1;3,457319117E1
3,181282164E2;1,494375038E1;-2,171250153E1;2,261250114E1;3,472857046E1
3,181481082E2;1,505625057E1;-2,171250153E1;2,255625153E1;3,474057983E1
3,181681125E2;1,494375038E1;-2,165625000E1;2,250000000E1;3,462020854E1
3,181881092E2;1,470000076E1;-2,165625000E1;2,244375038E1;3,447905332E1
3,182081058E2;1,451250076E1;-2,165625000E1;2,244375038E1;3,439953159E1
3,182282149E2;1,445625019E1;-2,165625000E1;2,268750000E1;3,453547437E1
3,182482116E2;1,440000057E1;-2,160000038E1;2,250000000E1;3,435360291E1
3,182682083E2;1,421250057E1;-2,135625076E1;2,250000000E1;3,412234780E1
3,182882125E2;1,421250057E1;-2,154375076E1;2,244375038E1;3,420307443E1
3,183082092E2;1,415625095E1;-2,135625076E1;2,244375038E1;3,406186752E1
3,183282058E2;1,445625019E1;-2,135625076E1;2,250000000E1;3,422459081E1
3,183482101E2;1,451250076E1;-2,160000038E1;2,255625153E1;3,443772899E1
3,183682067E2;1,470000076E1;-2,154375076E1;2,280000114E1;3,464192939E1
3,183882110E2;1,488750076E1;-2,160000038E1;2,274375153E1;3,471996441E1
3,184082152E2;1,488750076E1;-2,160000038E1;2,280000114E1;3,475683742E1
3,184282118E2;1,518750095E1;-2,178750038E1;2,285625076E1;3,503945715E1
3,184482160E2;1,505625057E1;-2,165625000E1;2,285625076E1;3,490117540E1
3,184682126E2;1,518750095E1;-2,165625000E1;2,280000114E1;3,492124570E1
3,184882092E2;1,500000095E1;-2,160000038E1;2,285625076E1;3,484204707E1
3,185082135E2;1,494375038E1;-2,135625076E1;2,298750114E1;3,475385347E1
3,185282101E2;1,488750076E1;-2,135625076E1;2,268750000E1;3,453186618E1
3,185482067E2;1,475625038E1;-2,130000114E1;2,285625076E1;3,455206467E1
3,185682109E2;1,494375038E1;-2,130000114E1;2,285625076E1;3,463255583E1
3,185882075E2;1,470000076E1;-2,118750000E1;2,291250038E1;3,449612808E1
3,186082118E2;1,470000076E1;-2,105625153E1;2,298750114E1;3,446564898E1
3,186282161E2;1,451250076E1;-2,118750000E1;2,298750114E1;3,446662217E1
3,186482127E2;1,451250076E1;-2,118750000E1;2,298750114E1;3,446662217E1
3,186682170E2;1,470000076E1;-2,111250114E1;2,298750114E1;3,450004255E1
3,186882136E2;1,470000076E1;-2,124375153E1;2,298750114E1;3,458051778E1
3,187082102E2;1,470000076E1;-2,135625076E1;2,291250038E1;3,460003097E1
3,187282145E2;1,451250076E1;-2,154375076E1;2,280000114E1;3,456278240E1
3,187482112E2;1,470000076E1;-2,135625076E1;2,285625076E1;3,456280758E1
3,187682078E2;1,475625038E1;-2,124375153E1;2,285625076E1;3,451741739E1
3,187882121E2;1,488750076E1;-2,124375153E1;2,310000038E1;3,473535196E1
3,188082087E2;1,488750076E1;-2,124375153E1;2,298750114E1;3,466063858E1
3,188282130E2;1,475625038E1;-2,124375153E1;2,274375153E1;3,444302742E1
3,188482173E2;1,470000076E1;-2,105625153E1;2,280000114E1;3,434087656E1
3,188682139E2;1,464375019E1;-2,094375038E1;2,255625153E1;3,408613476E1
3,188882181E2;1,440000057E1;-2,070000076E1;2,285625076E1;3,403319331E1
3,189082148E2;1,434375095E1;-2,088750076E1;2,291250038E1;3,416158008E1
3,189282114E2;1,434375095E1;-2,105625153E1;2,280000114E1;3,418989576E1
3,189482157E2;1,458750057E1;-2,105625153E1;2,268750000E1;3,421817584E1
3,189682123E2;1,458750057E1;-2,124375153E1;2,255625153E1;3,424728653E1
3,189882090E2;1,445625019E1;-2,105625153E1;2,268750000E1;3,416242898E1
3,190082132E2;1,458750057E1;-2,118750000E1;2,274375153E1;3,433633007E1
3,190282099E2;1,470000076E1;-2,105625153E1;2,274375153E1;3,430355644E1
3,190482065E2;1,518750095E1;-2,105625153E1;2,261250114E1;3,442892856E1
3,190682108E2;1,500000095E1;-2,111250114E1;2,255625153E1;3,434417296E1
3,190882074E2;1,511250019E1;-2,105625153E1;2,261250114E1;3,439590962E1
3,191082117E2;1,488750076E1;-2,105625153E1;2,268750000E1;3,434714054E1
3,191282160E2;1,488750076E1;-2,075625038E1;2,274375153E1;3,420143041E1
3,191482127E2;1,475625038E1;-2,094375038E1;2,298750114E1;3,442111001E1
3,191682169E2;1,475625038E1;-2,070000076E1;2,315625000E1;3,438675430E1
3,191882136E2;1,488750076E1;-2,094375038E1;2,321250153E1;3,462800292E1
3,192082102E2;1,475625038E1;-2,105625153E1;2,310000038E1;3,456476054E1
3,192282144E2;1,488750076E1;-2,094375038E1;2,291250038E1;3,442762020E1
3,192482111E2;1,470000076E1;-2,094375038E1;2,304375076E1;3,443465045E1
3,192682077E2;1,451250076E1;-2,094375038E1;2,315625000E1;3,443058629E1
3,192882120E2;1,470000076E1;-2,105625153E1;2,298750114E1;3,446564898E1
3,193082086E2;1,475625038E1;-2,088750076E1;2,280000114E1;3,426185438E1
3,193282052E2;1,470000076E1;-2,100000000E1;2,274375153E1;3,426905683E1
3,193482095E2;1,451250076E1;-2,075625038E1;2,274375153E1;3,403987135E1
3,193682061E2;1,445625019E1;-2,070000076E1;2,250000000E1;3,381897694E1
3,193882104E2;1,445625019E1;-2,070000076E1;2,261250114E1;3,389392880E1
3,194082146E2;1,464375019E1;-2,081250000E1;2,220000076E1;3,377039546E1
3,194282113E2;1,494375038E1;-2,088750076E1;2,214375114E1;3,391089911E1
3,194482155E2;1,464375019E1;-2,064375114E1;2,214375114E1;3,362959405E1
3,194682121E2;1,451250076E1;-2,100000000E1;2,195625114E1;3,367030803E1
3,194882088E2;1,464375019E1;-2,130000114E1;2,190000153E1;3,387830479E1
3,195082130E2;1,470000076E1;-2,141250038E1;2,190000153E1;3,397344937E1
3,195282097E2;1,451250076E1;-2,160000038E1;2,214375114E1;3,416896852E1
3,195482063E2;1,464375019E1;-2,165625000E1;2,201250076E1;3,417576295E1
3,195682106E2;1,464375019E1;-2,171250153E1;2,244375038E1;3,449049251E1
3,195882072E2;1,451250076E1;-2,165625000E1;2,244375038E1;3,439953159E1
3,196082115E2;1,458750057E1;-2,184375000E1;2,274375153E1;3,474511218E1
3,196282158E2;1,458750057E1;-2,165625000E1;2,304375076E1;3,482531818E1
3,196482124E2;1,458750057E1;-2,154375076E1;2,298750114E1;3,471820241E1
3,196682167E2;1,445625019E1;-2,154375076E1;2,291250038E1;3,461356729E1
3,196882133E2;1,451250076E1;-2,130000114E1;2,298750114E1;3,453589344E1
3,197082100E2;1,451250076E1;-2,105625153E1;2,315625000E1;3,449913507E1
3,197282142E2;1,428750038E1;-2,094375038E1;2,291250038E1;3,417244535E1
3,197482108E2;1,404375076E1;-2,094375038E1;2,285625076E1;3,403345140E1
3,197682075E2;1,398750019E1;-2,100000000E1;2,274375153E1;3,396952156E1
3,197882118E2;1,410000038E1;-2,100000000E1;2,261250114E1;3,392838367E1
3,198082084E2;1,398750019E1;-2,100000000E1;2,261250114E1;3,388178522E1
3,198282127E2;1,415625095E1;-2,118750000E1;2,274375153E1;3,415534849E1
3,198482170E2;1,410000038E1;-2,130000114E1;2,268750000E1;3,416464131E1
3,198682136E2;1,415625095E1;-2,154375076E1;2,231250000E1;3,409369875E1
3,198882179E2;1,428750038E1;-2,148750114E1;2,244375038E1;3,419893717E1
3,199082145E2;1,445625019E1;-2,148750114E1;2,268750000E1;3,442990751E1
3,199282112E2;1,475625038E1;-2,135625076E1;2,274375153E1;3,451252824E1
3,199482154E2;1,475625038E1;-2,141250038E1;2,280000114E1;3,458442063E1
3,199682121E2;1,464375019E1;-2,141250038E1;2,291250038E1;3,461094142E1
3,199882087E2;1,445625019E1;-2,130000114E1;2,280000114E1;3,438769068E1
3,200082130E2;1,428750038E1;-2,124375153E1;2,298750114E1;3,440719191E1
3,200282096E2;1,434375095E1;-2,100000000E1;2,328750038E1;3,448261686E1
3,200482062E2;1,445625019E1;-2,118750000E1;2,298750114E1;3,444297511E1
3,200682104E2;1,451250076E1;-2,105625153E1;2,291250038E1;3,433600269E1
3,200882071E2;1,445625019E1;-2,118750000E1;2,274375153E1;3,428077536E1
3,201082114E2;1,464375019E1;-2,100000000E1;2,255625153E1;3,412072541E1
3,201282622E2;1,464375019E1;-2,100000000E1;2,231250000E1;3,396008062E1
3,201482589E2;1,475625038E1;-2,100000000E1;2,231250000E1;3,400874272E1
3,201682632E2;1,500000095E1;-2,111250114E1;2,220000076E1;3,411125572E1
3,201882598E2;1,500000095E1;-2,135625076E1;2,208750153E1;3,418986983E1
3,202082098E2;1,500000095E1;-2,135625076E1;2,220000076E1;3,426265473E1
3,202282141E2;1,518750095E1;-2,141250038E1;2,208750153E1;3,430762425E1
3,202482107E2;1,518750095E1;-2,141250038E1;2,220000076E1;3,438015986E1
3,202682074E2;1,505625057E1;-2,154375076E1;2,231250000E1;3,447711610E1
3,202882116E2;1,530000019E1;-2,148750114E1;2,238750076E1;3,459772972E1
3,203082082E2;1,548750019E1;-2,148750114E1;2,250000000E1;3,475378206E1
3,203281021E2;1,548750019E1;-2,135625076E1;2,274375153E1;3,483145622E1
3,203481064E2;1,548750019E1;-2,118750000E1;2,280000114E1;3,476510996E1
3,203681030E2;1,554375076E1;-2,111250114E1;2,304375076E1;3,490501886E1
3,203881073E2;1,524375057E1;-2,105625153E1;2,304375076E1;3,473833774E1
3,204082143E2;1,530000019E1;-2,100000000E1;2,304375076E1;3,472901460E1
3,204282109E2;1,530000019E1;-2,100000000E1;2,298750114E1;3,469171680E1
3,204482152E2;1,524375057E1;-2,094375038E1;2,315625000E1;3,474513672E1
3,204682118E2;1,511250019E1;-2,075625038E1;2,291250038E1;3,441209476E1
3,204882085E2;1,518750095E1;-2,070000076E1;2,274375153E1;3,429910276E1
3,205082128E2;1,511250019E1;-2,094375038E1;2,255625153E1;3,429012722E1
3,205282094E2;1,494375038E1;-2,075625038E1;2,274375153E1;3,422595271E1
3,205482061E2;1,500000095E1;-2,075625038E1;2,291250038E1;3,436283795E1
